model,threshold,precision_positive,recall_positive,f1_positive,accuracy,balanced_accuracy,predicted_positive_rate
XGBoostAUC_cuda,0.59,0.5075604838709677,0.6526247569669476,0.5710235327473774,0.810875,0.7506580498478845,0.248
XGBoostAUC_cuda,0.6,0.5173665111456713,0.6467919637070642,0.5748847926267281,0.8155,0.7513036789264762,0.241125
XGBoostAUC_cuda,0.61,0.5292225201072386,0.6396629941672067,0.579225352112676,0.82075,0.7518432672555098,0.233125
XGBoostAUC_cuda,0.62,0.5374791782343142,0.627349319507453,0.5789473684210527,0.824,0.7491710202926765,0.225125
XGBoostAUC_cuda,0.63,0.5518648018648019,0.6137394685677252,0.5811598649892605,0.829375,0.7473219566781634,0.2145
XGBoostAUC_cuda,0.64,0.5603395997574288,0.5988334413480233,0.5789473684210527,0.832,0.7432760980938661,0.206125
XGBoostAUC_cuda,0.65,0.5694618272841051,0.5897602073882048,0.5794333014963388,0.834875,0.7416045887490814,0.19975
XGBoostAUC_cuda,0.66,0.5813953488372093,0.5832793259883344,0.5823358136525396,0.838625,0.7414615617087406,0.1935
XGBoostAUC_cuda,0.67,0.5885486018641811,0.5729099157485418,0.580623973727422,0.840375,0.7385999168335399,0.18775
XGBoostAUC_cuda,0.68,0.6022176022176022,0.5631885936487362,0.5820495646349632,0.844,0.7371464108091907,0.180375
XGBoostAUC_cuda,0.69,0.6100217864923747,0.5443940375891121,0.5753424657534246,0.845,0.7306142404145034,0.172125
XGBoostAUC_cuda,0.7,0.6168929110105581,0.5301360985093972,0.570233530846985,0.845875,0.7257308957778518,0.16575
XGBoostAUC_cuda,0.71,0.6178294573643411,0.5165262475696695,0.5626544299329332,0.845125,0.7200875004303358,0.16125
XGBoostAUC_cuda,0.72,0.6236989591673339,0.5048606610499028,0.5580229226361032,0.84575,0.7160357200247192,0.156125
XGBoostAUC_cuda,0.73,0.6362883181441591,0.49773169151004537,0.5585454545454546,0.84825,0.714871730840976,0.150875
XGBoostAUC_cuda,0.74,0.6442141623488774,0.48347375243033053,0.552388004442799,0.848875,0.7098335155213447,0.14475
XGBoostAUC_cuda,0.75,0.6548269581056466,0.4659753726506805,0.544490723210905,0.849625,0.7036396919006849,0.13725
XGBoostAUC_cuda,0.76,0.6656976744186046,0.44523655217109526,0.5335922330097087,0.849875,0.6959030832715474,0.129
XGBoostAUC_cuda,0.77,0.6745379876796714,0.42579390797148414,0.5220500595947557,0.849625,0.6883499507334577,0.12175
XGBoostAUC_cuda,0.78,0.6859592711682744,0.4147764095917045,0.5169628432956381,0.8505,0.6846996497393245,0.116625
XGBoostAUC_cuda,0.79,0.6916201117318436,0.40116655865197665,0.5077932731747334,0.85,0.6792111250747881,0.111875
XGBoostAUC_cuda,0.8,0.7037470725995316,0.38950097213220997,0.5014601585314977,0.850625,0.6751593446691714,0.10675
XGBoostAUC_cuda,0.81,0.7302383939774153,0.3771872974724563,0.49743589743589745,0.853,0.6719450503159091,0.099625
XGBoostAUC_cuda,0.82,0.7363515312916112,0.35839274141283217,0.48212728857890147,0.8515,0.6638641730914245,0.093875
XGBoostAUC_cuda,0.83,0.7464183381088825,0.3376539209332469,0.46497099509147705,0.850125,0.655120905022919,0.08725
XGBoostAUC_cuda,0.84,0.7614678899082569,0.32274789371354506,0.4533454710969504,0.849875,0.649294033584355,0.08175
XGBoostAUC_cuda,0.85,0.775206611570248,0.3039533376539209,0.4366852886405959,0.84875,0.6414454623843401,0.075625
XGBoostAUC_cuda,0.86,0.7903225806451613,0.2858068697342839,0.41980009519276534,0.847625,0.6338434999128287,0.06975
XGBoostAUC_cuda,0.87,0.8054474708171206,0.26830848995463386,0.4025279533300924,0.846375,0.6264107108283313,0.06425
XGBoostAUC_cuda,0.88,0.8076923076923077,0.24497731691510044,0.3759323719542516,0.843125,0.6155194777234632,0.0585
XGBoostAUC_cuda,0.89,0.8285024154589372,0.22229423201555412,0.35053653551354114,0.841125,0.6056492067619973,0.05175
XGBoostAUC_cuda,0.9,0.8532608695652174,0.20349967595593,0.3286237571951858,0.839625,0.5975683295375127,0.046
MLP,0.1,0.23151273396747468,0.9779650032404407,0.37439523632303684,0.369625,0.6011088760975318,0.81475
MLP,0.11,0.23590387937804302,0.9734283862605314,0.3797724399494311,0.38675,0.6099912567821164,0.795875
MLP,0.12,0.24095222776258646,0.9708360337005832,0.38608247422680414,0.4045,0.6200006403596613,0.777125
MLP,0.13,0.2463744232036915,0.9688917692806222,0.3928524504007358,0.422375,0.6303340680071997,0.7585
MLP,0.14,0.25071609098567815,0.9643551523007129,0.3979673709548007,0.43725,0.637822612544967,0.741875
MLP,0.15,0.25547319427684884,0.9604666234607907,0.4035947712418301,0.4525,0.6457900718357075,0.725125
MLP,0.16,0.26026912181303113,0.9526895657809462,0.40884438881935753,0.468625,0.6528199261458548,0.706
MLP,0.17,0.2648550724637681,0.9475048606610499,0.41398839020246353,0.482625,0.6595198145646894,0.69
MLP,0.18,0.26760303086305676,0.9384316267012314,0.4164509634742594,0.49275,0.6623395550263165,0.676375
MLP,0.19,0.2724177071509648,0.933246921581335,0.4217308537121101,0.506375,0.6688071374206814,0.66075
MLP,0.2,0.2758952637658837,0.9287103046014258,0.4254119044084904,0.516125,0.6731208329573646,0.64925
MLP,0.21,0.2802597913796497,0.9228775113415425,0.42995169082125606,0.528,0.6782577118423679,0.635125
MLP,0.22,0.285829307568438,0.9202851587815943,0.4361849178313623,0.541125,0.6854019877847882,0.621
MLP,0.23,0.29082682023858497,0.916396629941672,0.44153005464480877,0.552875,0.6912012575138127,0.60775
MLP,0.24,0.29547844374342797,0.9105638366817888,0.4461733883772626,0.564,0.6958735243498768,0.594375
MLP,0.25,0.3008182601205857,0.9053791315618924,0.4515920478422499,0.575875,0.7012570119633839,0.5805
MLP,0.26,0.3057814904374588,0.9014906027219702,0.4566644780039396,0.58625,0.70620449293602,0.568625
MLP,0.27,0.3103602595658984,0.8988982501620221,0.4614105123087159,0.59525,0.7107934026092749,0.558625
MLP,0.28,0.31623540187771926,0.8950097213220998,0.4673434856175973,0.6065,0.71628293097234,0.545875
MLP,0.29,0.3210280373831776,0.8904731043421905,0.47192168985059246,0.615625,0.7202094498015739,0.535
MLP,0.3,0.3256202290076336,0.8846403110823072,0.47602441150828245,0.624375,0.7234104451493308,0.524
MLP,0.31,0.33001698616840575,0.881399870382372,0.480225988700565,0.632,0.7269009573376937,0.515125
MLP,0.32,0.33399307273626916,0.8749189889825016,0.4834377797672337,0.639375,0.7290035552005585,0.50525
MLP,0.33,0.33947501261988894,0.8716785482825664,0.48864668483197093,0.648125,0.7331909854623302,0.49525
MLP,0.34,0.3455578512396694,0.8671419313026572,0.49418282548476455,0.657625,0.7373498103160335,0.484
MLP,0.35,0.35061858383785205,0.863253402462735,0.4986896293523025,0.66525,0.7405937137758928,0.474875
MLP,0.36,0.3560687432867884,0.8593648736228127,0.5035124359217771,0.673125,0.7439924879187317,0.4655
MLP,0.37,0.3607368710475667,0.8502916396629941,0.5065637065637065,0.6805,0.7451086508675819,0.454625
MLP,0.38,0.3670601461495222,0.846403110823072,0.5120564595177416,0.688875,0.7488171663763803,0.44475
MLP,0.39,0.3719599427753934,0.8425145819831497,0.5160778086542279,0.69525,0.751286716421341,0.436875
MLP,0.4,0.3757292882147025,0.8347375243033053,0.5182055924361295,0.700625,0.7516571313633609,0.4285
MLP,0.41,0.3813939575231828,0.8263123784834737,0.5218993041342611,0.708,0.7530199030407148,0.417875
MLP,0.42,0.38624501074608536,0.8152948801036941,0.5241666666666667,0.7145,0.752854192413625,0.407125
MLP,0.43,0.39011335012594456,0.8029812054439404,0.5251112523839797,0.719875,0.7514983462561191,0.397
MLP,0.44,0.3959407216494845,0.79650032404407,0.5289434043468905,0.726375,0.7530588967285551,0.388
MLP,0.45,0.4011243386243386,0.7861309138042774,0.5312021020363477,0.732375,0.7528300534640096,0.378
MLP,0.46,0.4057335581787521,0.779650032404407,0.533717834960071,0.73725,0.7533839444970774,0.370625
MLP,0.47,0.40990371389270974,0.7725210628645496,0.5356099752864525,0.741625,0.753381485435682,0.3635
MLP,0.48,0.41412012644889357,0.7640959170447181,0.537129840546697,0.746,0.7528858089172793,0.355875
MLP,0.49,0.4216998191681736,0.7556707712248866,0.5413184772516249,0.753,0.7540162745701635,0.345625
MLP,0.5,0.4265033407572383,0.744653272845107,0.5423648808118952,0.757625,0.7526890338207259,0.33675
MLP,0.51,0.4324838341574743,0.7368762151652625,0.5450623202301055,0.76275,0.7529045780797661,0.328625
MLP,0.52,0.43735408560311284,0.728451069345431,0.5465596887916363,0.766875,0.7522540308783838,0.32125
MLP,0.53,0.4452,0.7213220998055736,0.5505812515458818,0.772875,0.7532582312563565,0.3125
MLP,0.54,0.45073891625615764,0.711600777705768,0.5518974616737874,0.777125,0.7521919019394567,0.3045
MLP,0.55,0.4587388912399492,0.7025275437459495,0.5550435227854583,0.78275,0.7522239701074489,0.295375
MLP,0.56,0.46297098310957124,0.6928062216461439,0.555036344755971,0.78575,0.7503832873756506,0.288625
MLP,0.57,0.4728821156432093,0.6837329876863253,0.5590885002649708,0.792,0.7508025322510921,0.278875
MLP,0.58,0.4804777216352779,0.677900194426442,0.5623655913978495,0.7965,0.7513707259881939,0.272125
MLP,0.59,0.4874822862541332,0.6688269604666235,0.5639344262295082,0.8005,0.750396134716818,0.264625
MLP,0.6,0.49514563106796117,0.661049902786779,0.5661948376353039,0.804625,0.7499921962439393,0.2575
MLP,0.61,0.5040160642570282,0.6506804925469863,0.5680339462517681,0.809125,0.7488341288815155,0.249
MLP,0.62,0.5150571131879543,0.642903434867142,0.5719227443067166,0.814375,0.7491271084820454,0.24075
MLP,0.63,0.521111704970604,0.6318859364873622,0.5711775043936731,0.817,0.7465609022687703,0.233875
MLP,0.64,0.5300275482093664,0.6234607906675308,0.5729600952948184,0.82075,0.7456780490429182,0.226875
MLP,0.65,0.5359366157328805,0.6137394685677252,0.5722054380664653,0.823,0.7433727542621806,0.220875
MLP,0.66,0.5415456130156886,0.6040181464679196,0.571078431372549,0.825,0.7409125887984634,0.215125
MLP,0.67,0.5457280385078219,0.5878159429682437,0.565990639625585,0.826125,0.7354442886592806,0.20775
MLP,0.68,0.5542467451952883,0.5793907971484121,0.5665399239543726,0.829,0.7340193880429996,0.201625
MLP,0.69,0.5604890604890604,0.5644847699287103,0.5624798191798515,0.830625,0.7293540467267836,0.19425
MLP,0.7,0.568679495686795,0.5554115359688918,0.5619672131147541,0.833,0.7273727960160395,0.188375
MLP,0.71,0.5825783972125436,0.5418016850291639,0.5614506380120886,0.83675,0.7245170729621582,0.179375
MLP,0.72,0.5917030567685589,0.5268956578094621,0.5574220089132671,0.838625,0.7200066023289219,0.17175
MLP,0.73,0.6003016591251885,0.5158781594296824,0.554897176716626,0.840375,0.7168983487252175,0.16575
MLP,0.74,0.6092404072043853,0.5042125729099157,0.5517730496453901,0.842,0.7134660510515197,0.159625
MLP,0.75,0.6193601312551271,0.48930654569021387,0.5467052860246199,0.8435,0.7087232743938138,0.152375
MLP,0.76,0.6225614927905004,0.4756966947504861,0.5393093313739897,0.84325,0.7033896204122572,0.147375
MLP,0.77,0.6276595744680851,0.4588464031108231,0.5301385248970423,0.843125,0.696900358129672,0.141
MLP,0.78,0.6408582089552238,0.44523655217109526,0.5254302103250478,0.844875,0.6928056696119531,0.134
MLP,0.79,0.645956607495069,0.42449773169151006,0.5123191239734063,0.844125,0.6844495782508968,0.12675
MLP,0.8,0.6625,0.4121840570317563,0.5081901717938474,0.846125,0.6810029778731648,0.12
MLP,0.81,0.6692056583242655,0.39857420609202854,0.49959382615759546,0.846,0.6757467592330981,0.114875
MLP,0.82,0.6785714285714286,0.38172391445236553,0.4885939444214019,0.845875,0.669257496950513,0.1085
MLP,0.83,0.6901579586877278,0.3681140635126377,0.4801352493660186,0.84625,0.6643110196764056,0.102875
MLP,0.84,0.7014341590612777,0.3486714193130266,0.4658008658008658,0.84575,0.6566030164553363,0.095875
MLP,0.85,0.7118881118881119,0.3298768632534025,0.4508414526129318,0.845,0.6489867512797909,0.089375
MLP,0.86,0.7249626307922272,0.31432274789371356,0.4385171790235081,0.84475,0.6429132711127232,0.083625
MLP,0.87,0.7434640522875817,0.2948801036941024,0.4222737819025522,0.844375,0.6352827032331438,0.0765
MLP,0.88,0.7553571428571428,0.2741412832145172,0.40228245363766046,0.842875,0.6264619998231483,0.07
MLP,0.89,0.784,0.254050550874919,0.3837493881546745,0.842625,0.6186622585565551,0.0625
MLP,0.9,0.7884187082405345,0.22942320155541154,0.35542168674698793,0.8395,0.6073552433361694,0.056125
ValidationSoftVoting,0.1,0.23136835675015271,0.981853532080363,0.37449017426770487,0.367375,0.6011946923217364,0.8185
ValidationSoftVoting,0.11,0.23553331248045042,0.9760207388204796,0.3794884717147537,0.384375,0.6095064202078238,0.79925
ValidationSoftVoting,0.12,0.24211547792333818,0.9701879455605963,0.3875226507895418,0.4085,0.6222319625588331,0.772875
ValidationSoftVoting,0.13,0.24970593177617206,0.9630589760207389,0.39658393381371765,0.43475,0.6357806882581625,0.743875
ValidationSoftVoting,0.14,0.2549965541006203,0.9591704471808166,0.40288553150945966,0.451625,0.644754806988271,0.7255
ValidationSoftVoting,0.15,0.25979527003176844,0.9539857420609202,0.40837841586905255,0.466875,0.6522290488220042,0.70825
ValidationSoftVoting,0.16,0.2654466388838558,0.949449125081011,0.4148966298499009,0.4835,0.6608016881406293,0.689875
ValidationSoftVoting,0.17,0.2728464419475655,0.9442644199611148,0.42336190614557606,0.503875,0.6714507789754467,0.6675
ValidationSoftVoting,0.18,0.27954501638712165,0.9397278029812054,0.4309063893016345,0.52125,0.680488030343011,0.648375
ValidationSoftVoting,0.19,0.2867063492063492,0.9364873622812703,0.43900957010481545,0.538375,0.6898636284846029,0.63
ValidationSoftVoting,0.2,0.2944193680755027,0.9300064808813999,0.44724949353280347,0.556625,0.6987031010570852,0.60925
ValidationSoftVoting,0.21,0.3009729272419628,0.9222294232015554,0.4538351140169032,0.571875,0.7051909079768037,0.591
ValidationSoftVoting,0.22,0.306941431670282,0.9170447180816591,0.4599382415082074,0.584625,0.7111164429807397,0.57625
ValidationSoftVoting,0.23,0.3135857461024499,0.9125081011017498,0.46676611967512016,0.597875,0.7175983280791388,0.56125
ValidationSoftVoting,0.24,0.3196702541790703,0.9047310434219054,0.47241962774957696,0.61025,0.7223051221445906,0.545875
ValidationSoftVoting,0.25,0.3275005911563017,0.8976020738820479,0.4799029799029799,0.62475,0.7285749257438736,0.528625
ValidationSoftVoting,0.26,0.3338217338217338,0.8859364873622813,0.48492373181979426,0.637,0.7317246320968136,0.511875
ValidationSoftVoting,0.27,0.342451874366768,0.8762151652624757,0.4924421781096339,0.651625,0.7370854361235717,0.4935
ValidationSoftVoting,0.28,0.3477026329375323,0.8729747245625405,0.4973232416466679,0.659625,0.7408082543364043,0.48425
ValidationSoftVoting,0.29,0.35365531802586436,0.8684381075826313,0.5026256564141035,0.6685,0.7445799024826584,0.473625
ValidationSoftVoting,0.3,0.3590504451038576,0.8626053143227479,0.5070476190476191,0.6765,0.7473162857814761,0.463375
ValidationSoftVoting,0.31,0.3677167549484249,0.8548282566429034,0.5142300194931774,0.6885,0.7517907738224583,0.448375
ValidationSoftVoting,0.32,0.37521713954834973,0.8399222294232016,0.5187112267360416,0.699375,0.7528556477764916,0.43175
ValidationSoftVoting,0.33,0.38373493975903616,0.8256642903434868,0.5239564055110014,0.710625,0.754399436483498,0.415
ValidationSoftVoting,0.34,0.39183291770573564,0.814646791963707,0.5291517575247316,0.720375,0.7562470447351446,0.401
ValidationSoftVoting,0.35,0.3974358974358974,0.8036292935839274,0.5318464507827578,0.727125,0.7562362047910345,0.39
ValidationSoftVoting,0.36,0.4051638530287984,0.7932598833441348,0.5363716038562665,0.7355,0.7574786330147962,0.377625
ValidationSoftVoting,0.37,0.41204654346338127,0.7802981205443941,0.5393057110862262,0.742875,0.7571151435926244,0.36525
ValidationSoftVoting,0.38,0.4186704384724187,0.7673363577446533,0.5417524593914436,0.749625,0.7563644774630034,0.3535
ValidationSoftVoting,0.39,0.42778793418647165,0.7582631237848347,0.5469845722300141,0.75775,0.7579452524607928,0.341875
ValidationSoftVoting,0.4,0.43662504729474083,0.7478937135450421,0.5513616817964644,0.76525,0.7586456332941255,0.330375
ValidationSoftVoting,0.41,0.44807238394964594,0.7381723914452365,0.5576499388004896,0.774125,0.7604444116123503,0.31775
ValidationSoftVoting,0.42,0.4572475570032573,0.727802981205444,0.5616404101025256,0.780875,0.760680180396744,0.307
ValidationSoftVoting,0.43,0.4657650042265427,0.7141931302657162,0.5638270657457151,0.786875,0.7592182934896801,0.29575
ValidationSoftVoting,0.44,0.47451669595782076,0.6999351911860013,0.565593087195601,0.792625,0.757354927171133,0.2845
ValidationSoftVoting,0.45,0.4794767704104646,0.6889176928062216,0.5654255319148936,0.79575,0.755098462323817,0.277125
ValidationSoftVoting,0.46,0.48600746268656714,0.6753078418664938,0.5652291836181177,0.799625,0.7523201746114256,0.268
ValidationSoftVoting,0.47,0.4944631680308137,0.6655865197666883,0.567403314917127,0.80425,0.7514861513189954,0.259625
ValidationSoftVoting,0.48,0.5057015369360436,0.661049902786779,0.5730337078651685,0.81,0.7533219159280031,0.252125
ValidationSoftVoting,0.49,0.5161455663762173,0.6526247569669476,0.5764167143674871,0.815,0.7532134161170497,0.243875
ValidationSoftVoting,0.5,0.5283422459893048,0.6403110823071938,0.578962789334896,0.820375,0.751857569959544,0.23375
ValidationSoftVoting,0.51,0.5393195761293921,0.626701231367466,0.579736211031175,0.82475,0.749389023613112,0.224125
ValidationSoftVoting,0.52,0.5547785547785548,0.6169799092676604,0.5842282908867751,0.830625,0.7493293537355803,0.2145
ValidationSoftVoting,0.53,0.5606060606060606,0.5994815294880104,0.5793924209207642,0.832125,0.7436001421638596,0.20625
ValidationSoftVoting,0.54,0.5675675675675675,0.5852235904082955,0.576260370134014,0.834,0.7393362802591268,0.198875
ValidationSoftVoting,0.55,0.5706907682375726,0.5729099157485418,0.5717981888745148,0.8345,0.7349604557835167,0.193625
ValidationSoftVoting,0.56,0.582995951417004,0.5599481529488011,0.5712396694214876,0.837875,0.7321190354336695,0.18525
ValidationSoftVoting,0.57,0.5971830985915493,0.5495787427090084,0.5723928450894363,0.841625,0.7304963560223066,0.1775
ValidationSoftVoting,0.58,0.6089508437270726,0.5379131561892417,0.5712319339298004,0.84425,0.7276835410805276,0.170375
ValidationSoftVoting,0.59,0.6168582375478927,0.5217109526895658,0.5653089887640449,0.84525,0.7221378055998549,0.163125
ValidationSoftVoting,0.6,0.6201117318435754,0.5035644847699287,0.555793991416309,0.84475,0.7149230198357929,0.156625
ValidationSoftVoting,0.61,0.6319272125723738,0.4951393389500972,0.5552325581395349,0.847,0.7131109425120628,0.151125
ValidationSoftVoting,0.62,0.6393162393162393,0.4847699287103046,0.5514190932546996,0.847875,0.7097072502464331,0.14625
ValidationSoftVoting,0.63,0.6487455197132617,0.4692158133506157,0.5445656261752538,0.848625,0.7042532528112844,0.1395
ValidationSoftVoting,0.64,0.6625939849624061,0.45690213869086194,0.5408515535097813,0.850375,0.7006517817505726,0.133
ValidationSoftVoting,0.65,0.6713008937437934,0.43810758263123784,0.5301960784313725,0.85025,0.6934226932824765,0.125875
ValidationSoftVoting,0.66,0.6795407098121086,0.4219053791315619,0.5205917632946822,0.850125,0.6871800397283951,0.11975
ValidationSoftVoting,0.67,0.695364238410596,0.40829552819183407,0.5144957125357289,0.851375,0.6827756098447167,0.11325
ValidationSoftVoting,0.68,0.6982456140350877,0.3869086195722618,0.49791492910758967,0.8495,0.6734759916817481,0.106875
ValidationSoftVoting,0.69,0.7104294478527607,0.3752430330524951,0.4910941475826972,0.85,0.6693467759346415,0.101875
ValidationSoftVoting,0.7,0.727509778357236,0.36163318211276735,0.4831168831168831,0.85075,0.6646326046850037,0.095875
ValidationSoftVoting,0.71,0.7426573426573426,0.34413480233311733,0.47032772364924713,0.8505,0.6578192983324251,0.089375
ValidationSoftVoting,0.72,0.7485294117647059,0.3298768632534025,0.4579397210976158,0.849375,0.6516969882319359,0.085
ValidationSoftVoting,0.73,0.7554858934169278,0.3123784834737524,0.4419990829894544,0.847875,0.6441093284644587,0.07975
ValidationSoftVoting,0.74,0.7656765676567657,0.30071289695398573,0.43182875756165656,0.847375,0.6393606299854333,0.07575
ValidationSoftVoting,0.75,0.7829861111111112,0.29228775113415423,0.4256724870221803,0.847875,0.6364644578808452,0.072
ValidationSoftVoting,0.76,0.7985074626865671,0.27738172391445237,0.41173641173641173,0.847125,0.6303278450763217,0.067
ValidationSoftVoting,0.77,0.8093306288032455,0.25858716785482827,0.3919449901768173,0.84525,0.6220146618273676,0.061625
ValidationSoftVoting,0.78,0.8074398249452954,0.2391445236552171,0.369,0.84225,0.6127579517765012,0.057125
ValidationSoftVoting,0.79,0.8289156626506025,0.22294232015554116,0.35137895812053116,0.84125,0.6059732508319908,0.051875
ValidationSoftVoting,0.8,0.8475935828877005,0.20544394037589112,0.33072509128847155,0.839625,0.5983081557230238,0.04675
ValidationSoftVoting,0.81,0.8452380952380952,0.18405703175631885,0.30228845130388504,0.836125,0.5880018781206869,0.042
ValidationSoftVoting,0.82,0.8631921824104235,0.17174335709656513,0.2864864864864865,0.835,0.5826193942057086,0.038375
ValidationSoftVoting,0.83,0.8745387453874539,0.15359688917692807,0.2613009922822492,0.8325,0.5741656429778089,0.033875
ValidationSoftVoting,0.84,0.8893617021276595,0.13545042125729098,0.23509561304836896,0.83,0.5657118917499092,0.029375
ValidationSoftVoting,0.85,0.8774509803921569,0.11600777705767984,0.20492272467086434,0.826375,0.5560680049915936,0.0255
ValidationSoftVoting,0.86,0.8777777777777778,0.10239792611795204,0.18340104468949506,0.824125,0.5494953855461991,0.0225
ValidationSoftVoting,0.87,0.8807947019867549,0.08619572261827609,0.15702479338842976,0.8215,0.5417040251623206,0.018875
ValidationSoftVoting,0.88,0.904,0.07323395981853532,0.1354916067146283,0.81975,0.5356877558113894,0.015625
ValidationSoftVoting,0.89,0.9134615384615384,0.06156837329876863,0.1153612629022465,0.817875,0.5300872685759757,0.013
ValidationSoftVoting,0.9,0.9058823529411765,0.049902786779001944,0.0945945945945946,0.81575,0.5243319106575821,0.010625
